tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,sequence_read_archive,download_status
GBTG00000000.1,1507333,Alastor atropos,7438.0,Vespidae,7399,Hymenoptera,PRJNA252180,SAMN02870201,SRR1502985,True
GBTN00000000.1,1507345,Gymnomerus laevipes,7438.0,Vespidae,7399,Hymenoptera,PRJNA252161,SAMN02870306,SRR1502965,True
GBLO00000000.1,390864,Cosmocomoidea morgani,162252.0,Mymaridae,7399,Hymenoptera,PRJNA252135,SAMN02870302,SRR1502939,True
GBLM00000000.1,272213,Cosmocomoidea triguttata,162252.0,Mymaridae,7399,Hymenoptera,PRJNA252118,SAMN02870304,SRR1502922,True
GBLN00000000.1,273962,Cosmocomoidea morrilli,162252.0,Mymaridae,7399,Hymenoptera,PRJNA252129,SAMN02870303,SRR1502933,True
GCVC00000000.1,1585351,Allodynerus rossii,7438.0,Vespidae,7399,Hymenoptera,PRJNA272304,SAMN03287649,SRR1811926,True
GDLP00000000.1,1661898,Paragymnomerus spiricornis,7438.0,Vespidae,7399,Hymenoptera,PRJNA286601,SAMN03799646,SRR2083568,True
GBWT00000000.1,1348599,Odynerus spinipes,7438.0,Vespidae,7399,Hymenoptera,PRJNA252265,SAMN02870352,SRR1503068,True
GBVQ00000000.1,1507173,Stenodynerus steckianus,7438.0,Vespidae,7399,Hymenoptera,PRJNA252172,SAMN02870409,SRR1502977,True
GBVS00000000.1,1507349,Microdynerus nugdunensis,7438.0,Vespidae,7399,Hymenoptera,PRJNA252193,SAMN02870342,SRR1502997,True
GBQQ00000000.1,1507141,Katamenes arbustorum,7438.0,Vespidae,7399,Hymenoptera,PRJNA252307,SAMN02870322,SRR1503110,True
GBNU00000000.1,1124884,Euodynerus quadrifasciatus,7438.0,Vespidae,7399,Hymenoptera,PRJNA252163,SAMN02870298,SRR1502967,True
GBOT00000000.1,1507167,Rhynchium cyanopterum,7438.0,Vespidae,7399,Hymenoptera,PRJNA252179,SAMN02870393,SRR1502984,True
GGEG00000000.1,1488900,Papaipema speciosissima,7100.0,Noctuidae,7088,Lepidoptera,PRJNA392177,SAMN07284860,SRR5799647,True
GGEH00000000.1,2016772,Papaipema sp. 4 SJO-2017,7100.0,Noctuidae,7088,Lepidoptera,PRJNA392177,SAMN07284861,SRR5799648,True
GFGA00000000.1,1936067,Eutolmus rufibarbis,50673.0,Asilidae,7147,Diptera,PRJNA361480,SAMN06234161,SRR5185497,True
GFQP00000000.1,41180,Eriocrania semipurpurella,41178.0,Eriocraniidae,7088,Lepidoptera,PRJNA377940,SAMN06480669,SRR5328787,True
GGFL00000000.1,43151,Anopheles darlingi,7157.0,Culicidae,7147,Diptera,PRJNA428765,"SAMN08332484,SAMN08332485","SRR6471060,SRR6471061",True
GGFK00000000.1,58253,Anopheles triannulatus,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332488,SRR6471057,True
GGFJ00000000.1,58244,Anopheles marajoara,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332487,SRR6471058,True
GGFM00000000.1,58242,Anopheles braziliensis,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332486,SRR6471059,True
GGFF00000000.1,30067,Anopheles nuneztovari,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332483,SRR6471062,True
GGFG00000000.1,36170,Myrmecia gulosa,36668.0,Formicidae,7399,Hymenoptera,PRJNA429730,SAMN08358205,SRR6466797,True
GGEV00000000.1,65038,Planotortrix octo,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243922,"SAMN02714767,SAMN02714768,SAMN07780261","SRR1258823,SRR1258846,SRR6166427",True
GGET00000000.1,65029,Ctenopseustis herana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236627,"SAMN02639469,SAMN02639470,SAMN07775734","SRR1165708,SRR1165709,SRR6161670",True
GGEU00000000.1,65035,Planotortrix excessana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243920,"SAMN02720828,SAMN02720829,SAMN07775788","SRR1258862,SRR1258863,SRR6161719",True
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,"SAMN05161781,SAMN05161782,SAMN05161783,SAMN05161784,SAMN05161785,SAMN05161786",SRR3065078,True
GFBX00000000.1,58604,Hemideina crassidens,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,"SAMN06008186,SAMN06008189","SRR5043216,SRR5043218",True
GFBW00000000.1,1394545,Hemideina thoracica,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,"SAMN06008187,SAMN06008188","SRR5043215,SRR5043217",True
GGEO00000000.1,65030,Ctenopseustis obliquana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236626,"SAMN02644784,SAMN02644785,SAMN07775789","SRR1171185,SRR1171186,SRR6161720",True
GCOO00000000.1,938169,Phyllodes eyndhovii,7100.0,Noctuidae,7088,Lepidoptera,PRJNA267894,SAMN03247549,SRR1695443,True
GCJS00000000.1,214311,Phragmatobia fuliginosa,695564.0,Erebidae,7088,Lepidoptera,PRJNA267893,SAMN03247548,SRR1695442,True
GCNU00000000.1,938170,Amata phegea,695564.0,Erebidae,7088,Lepidoptera,PRJNA267859,SAMN03247514,SRR1695411,True
GGCK00000000.1,375433,Microplitis mediator,7402.0,Braconidae,7399,Hymenoptera,PRJNA396461,"SAMN07426834,SAMN07426835,SAMN07426836,SAMN07426837","SRR5885339,SRR5885340,SRR5885341,SRR5885434,SRR5885438,SRR5885439,SRR5885440,SRR5885441,SRR5885442,SRR5885443,SRR5885444,SRR5885445",True
GGEJ00000000.1,1485382,Copidosoma sosares,29051.0,Encyrtidae,7399,Hymenoptera,PRJNA427910,SAMN08275836,"SRR5535384,SRR5535392",True
GBWK00000000.1,1115613,Leucospis dorsigera,92434.0,Leucospidae,7399,Hymenoptera,PRJNA252311,SAMN02870329,SRR1503114,True
GBVC00000000.1,559132,Metaphycus flavus,29051.0,Encyrtidae,7399,Hymenoptera,PRJNA252130,SAMN02870340,SRR1502934,True
GBUU00000000.1,1506745,Ormyrus sp. AD-2014,272228.0,Ormyridae,7399,Hymenoptera,PRJNA252239,SAMN02870358,SRR1503043,True
GBPF00000000.1,1462594,Theocolax elegans,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252160,SAMN02870427,SRR1502964,True
GBQC00000000.1,261815,Eurytoma brunniventris,75200.0,Eurytomidae,7399,Hymenoptera,PRJNA252308,SAMN02870300,SRR1503111,True
GBOV00000000.1,1507160,Philotrypesis parca,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252155,SAMN02870377,SRR1502959,True
GBPA00000000.1,1507335,Bootanomyia dorsalis,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA252195,SAMN02870223,SRR1502999,True
GCUN00000000.1,303658,Eucharis adscendens,216140.0,Eucharitidae,7399,Hymenoptera,PRJNA272307,SAMN03287652,SRR1811929,True
GBMC00000000.1,72267,Trichogramma evanescens,7489.0,Trichogrammatidae,7399,Hymenoptera,PRJNA252243,SAMN02870432,SRR1503047,True
GCUU00000000.1,1585314,Elasmus sp. AD-2014,107755.0,Eulophidae,7399,Hymenoptera,PRJNA272303,SAMN03287648,SRR1811925,True
GBUE00000000.1,1507106,Brasema neomexicana,7430.0,Eupelmidae,7399,Hymenoptera,PRJNA252133,SAMN02870226,SRR1502937,True
GBUD00000000.1,1506747,Oodera sp. AD-2014,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252356,SAMN02870355,SRR1503159,True
GBTH00000000.1,1506735,Courtella sp. AD-2014,75187.0,Agaonidae,7399,Hymenoptera,PRJNA252120,SAMN02870269,SRR1502924,True
GBTK00000000.1,297830,Aphelinus abdominalis,108385.0,Aphelinidae,7399,Hymenoptera,PRJNA252351,SAMN02870213,SRR1503154,True
GBMM00000000.1,459345,Tamarixia radiata,107755.0,Eulophidae,7399,Hymenoptera,PRJNA252131,SAMN02870420,SRR1502935,True
GBMN00000000.1,310279,Eupelmus urozonus,7430.0,Eupelmidae,7399,Hymenoptera,PRJNA252250,SAMN02870299,SRR1503054,True
GBNE00000000.1,161199,Leptomastix dactylopii,29051.0,Encyrtidae,7399,Hymenoptera,PRJNA252201,SAMN02870327,SRR1503005,True
GBNA00000000.1,1507153,Otitesella tsamvi,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252151,SAMN02870361,SRR1502955,True
GBPD00000000.1,457090,Sycophila biguttata,75200.0,Eurytomidae,7399,Hymenoptera,PRJNA252140,SAMN02870414,SRR1502944,True
GBPB00000000.1,1507142,Lachaisea equicollis,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252138,SAMN02870323,SRR1502942,True
GBMI00000000.1,1507162,Podagrion pachymerum,64154.0,Torymidae,7399,Hymenoptera,PRJNA252219,SAMN02870380,SRR1503023,True
GBLT00000000.1,1507159,Perilampus aeneus,266245.0,Perilampidae,7399,Hymenoptera,PRJNA252318,SAMN02870373,SRR1503121,True
GBWL00000000.1,632107,Pachycrepoideus vindemmiae,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252316,SAMN02870363,SRR1503119,True
GBWB00000000.1,1000698,Philocaenus barbarus,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252152,SAMN02870375,SRR1502956,True
GBVR00000000.1,337974,Lariophagus distinguendus,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252174,SAMN02870324,SRR1502979,True
GBVV00000000.1,162946,Spalangia cameroni,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252176,SAMN02870400,SRR1502981,True
GBVN00000000.1,32400,Encarsia formosa,108385.0,Aphelinidae,7399,Hymenoptera,PRJNA252167,SAMN02870290,SRR1502971,True
GBTR00000000.1,1507177,Tanaostigmodes howardii,272299.0,Tanaostigmatidae,7399,Hymenoptera,PRJNA252177,SAMN02870421,SRR1502982,True
GBTW00000000.1,1507132,Elisabethiella stueckenbergi,75187.0,Agaonidae,7399,Hymenoptera,PRJNA252158,SAMN02870289,SRR1502962,True
GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,"SAMN07338419,SAMN07338420,SAMN07338421,SAMN07338422","SRR5816888,SRR5816889,SRR5816890,SRR5816891",True
GGBS00000000.1,27457,Bactrocera dorsalis,7211.0,Tephritidae,7147,Diptera,PRJNA420604,SAMN08116747,SRR123456,True
IACV00000000.1,108931,Nilaparvata lugens,33362.0,Delphacidae,7524,Hemiptera,PRJDB6524,SAMD00106380,DRR118520,True
GGAH00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJNA394040,SAMN07347266,SRR5837491,True
GFWQ00000000.1,58824,Plodia interpunctella,7135.0,Pyralidae,7088,Lepidoptera,PRJNA401075,"SAMN07594125,SAMN07594127","SRR6002827,SRR6002828",True
GFXV00000000.1,742174,Melanaphis sacchari,27482.0,Aphididae,7524,Hemiptera,PRJNA412816,SAMN07728762,"SRR5874813,SRR5874814,SRR5874815,SRR5874816,SRR5874817,SRR5874818,SRR5874819,SRR5874820,SRR5874821",True
GFOS00000000.1,1921105,Rhagovelia antilleana,95677.0,Veliidae,7524,Hemiptera,PRJNA381852,"SAMN06689961,SAMN06689962,SAMN06689963","SRR5420607,SRR5420608,SRR5420609,SRR5420610,SRR5420611,SRR5420612,SRR5420613,SRR5420614,SRR5420615",True
GFLV00000000.1,72781,Formica exsecta,36668.0,Formicidae,7399,Hymenoptera,PRJNA213662,SAMN03799245,"SRR945908,SRR945909,SRR945910,SRR945911,SRR945912,SRR945913,SRR945914",True
GGAA00000000.1,64902,Nicrophorus orbicollis,57514.0,Silphidae,7041,Coleoptera,PRJNA418182,"SAMN08017300,SAMN08017303,SAMN08017304","SRR6286784,SRR6286785,SRR6286786",True
GFZI00000000.1,1185617,Microplitis tuberculifer,7402.0,Braconidae,7399,Hymenoptera,PRJNA416404,SAMN07956009,SRR6236799,True
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,"SAMD00042660,SAMD00042661,SAMD00042662,SAMD00042663,SAMD00042664,SAMD00042665,SAMD00042666,SAMD00042667,SAMD00042668,SAMD00042669,SAMD00042670,SAMD00042671,SAMD00042672,SAMD00042673,SAMD00042674,SAMD00042675,SAMD00042676,SAMD00042677,SAMD00042678,SAMD00042679,SAMD00042680,SAMD00042681,SAMD00042682,SAMD00042683,SAMD00042684,SAMD00042685,SAMD00042686,SAMD00042687,SAMD00042688,SAMD00042689,SAMD00042690,SAMD00042691,SAMD00042692,SAMD00042693,SAMD00042694,SAMD00042695,SAMD00042696,SAMD00042697,SAMD00042698,SAMD00042699,SAMD00042700,SAMD00042701,SAMD00042702,SAMD00042703","DRR048539,DRR048540,DRR048541,DRR048542,DRR048543,DRR048544,DRR048545,DRR048546,DRR048547,DRR048548,DRR048549,DRR048550,DRR048551,DRR048552,DRR048553,DRR048554,DRR048555,DRR048556,DRR048557,DRR048558,DRR048559,DRR048560,DRR048561,DRR048562,DRR048563,DRR048564,DRR048565,DRR048566,DRR048567,DRR048568,DRR048569,DRR048570,DRR048571,DRR048572,DRR048573,DRR048574,DRR048575,DRR048576,DRR048577,DRR048578,DRR048579,DRR048580,DRR048581,DRR048582",True
GFWX00000000.1,197161,Ischnura elegans,70895.0,Coenagrionidae,6961,Odonata,PRJNA401426,SAMN07604797,"SRR1265958,SRR5216663,SRR5216664,SRR5216665,SRR5216666,SRR5216667,SRR5216668,SRR5216669,SRR5216670,SRR5216671,SRR5216672,SRR5216673,SRR5216674,SRR5216675,SRR5216676,SRR5216677,SRR5216679,SRR5216680,SRR5219976",True
GFAB00000000.1,7108,Spodoptera frugiperda,7100.0,Noctuidae,7088,Lepidoptera,PRJNA344686,SAMN05830955,SRR1980676,True
GFPC00000000.1,7425,Nasonia vitripennis,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894237,SRR4419177,True
GFPB00000000.1,543379,Trichomalopsis sarcophagae,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894236,SRR4419176,True
GFPA00000000.1,51948,Urolepis rufipes,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894235,SRR4419175,True
GFOZ00000000.1,7426,Nasonia giraulti,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894238,SRR4419178,True
GECQ00000000.1,460024,Murgantia histrionica,160513.0,Pentatomidae,7524,Hemiptera,PRJNA302154,"SAMN04267204,SAMN04267205,SAMN04267206,SAMN04267207","SRR2916640,SRR2916643,SRR2916644,SRR2916645",True
GFWP00000000.1,113103,Sogatella furcifera,33362.0,Delphacidae,7524,Hemiptera,PRJNA397829,SAMN07522011,SRR5980154,True
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,"SAMN07522704,SAMN07522772,SAMN07522884,SAMN07522885,SAMN07522886,SAMN07522887,SAMN07522888,SAMN07522889,SAMN07522890,SAMN07522891,SAMN07522892,SAMN07522893,SAMN07522894,SAMN07522895,SAMN07522896","SRR5980246,SRR5980247,SRR5980248,SRR5980249,SRR5980250,SRR5980251,SRR5980252,SRR5980253,SRR5980254,SRR5980255,SRR5980256,SRR5980257,SRR5980258,SRR5980259,SRR5980260",True
GFXM00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA407873,"SAMN07665547,SAMN07665548","SRR6117406,SRR6117407",True
GDLA00000000.1,1342029,Larinus minutus,7042.0,Curculionidae,7041,Coleoptera,PRJNA286543,SAMN03799587,SRR2083683,True
GDNJ00000000.1,1661495,Heterochelus sp. AD-2015,7055.0,Scarabaeidae,7041,Coleoptera,PRJNA286531,SAMN03799575,SRR2083671,True
GDPL00000000.1,63706,Oreina cacaliae,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA286569,SAMN03799613,SRR2083709,True
GDNW00000000.1,186067,Cucujus clavipes,41110.0,Cucujidae,7041,Coleoptera,PRJNA286510,SAMN03799554,SRR2083650,True
GDPU00000000.1,1661804,Macrosiagon limbatum,50533.0,Ripiphoridae,7041,Coleoptera,PRJNA286549,SAMN03799593,SRR2083689,True
GDMY00000000.1,1661493,Dryops sp. AD-2015,186976.0,Dryopidae,7041,Coleoptera,PRJNA286519,SAMN03799563,SRR2083659,True
GDNM00000000.1,1661920,Xylobiops basilaris,92690.0,Bostrichidae,7041,Coleoptera,PRJNA286597,SAMN03799641,SRR2083737,True
GDPC00000000.1,295689,Thanasimus formicarius,186087.0,Cleridae,7041,Coleoptera,PRJNA286592,SAMN03799636,SRR2083732,True
GDOQ00000000.1,292448,Micromalthus debilis,110040.0,Micromalthidae,7041,Coleoptera,PRJNA286555,SAMN03799599,SRR2083695,True
GDLJ00000000.1,1661808,Anorus arizonicus,110058.0,Dascillidae,7041,Coleoptera,PRJNA286485,SAMN03799530,SRR2083626,True
GDLI00000000.1,1661832,Hypocaccus fitchi,110043.0,Histeridae,7041,Coleoptera,PRJNA286537,SAMN03799581,SRR2083677,True
GDPQ00000000.1,296003,Lagria hirta,7065.0,Tenebrionidae,7041,Coleoptera,PRJNA286540,SAMN03799584,SRR2083680,True
GDPR00000000.1,1208885,Hydrochara caraboides,41102.0,Hydrophilidae,7041,Coleoptera,PRJNA286534,SAMN03799578,SRR2083674,True
HACL00000000.1,7165,Anopheles gambiae,7157.0,Culicidae,7147,Diptera,PRJEB5712,SAMEA2383447,,True
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,"SAMN07175291,SAMN07175292,SAMN07175303,SAMN07175304,SAMN07175305,SAMN07175306","SRR5889591,SRR5889594,SRR5889595,SRR5889596,SRR5889597,SRR5889598",True
GEXY00000000.1,263994,Megaloprepus caerulatus,126178.0,Pseudostigmatidae,6961,Odonata,PRJNA336267,SAMN05507136,SRR3997526,True
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,"SAMD00073655,SAMD00073656,SAMD00073657,SAMD00073658,SAMD00073659,SAMD00073660,SAMD00073661,SAMD00073662,SAMD00073663,SAMD00073664,SAMD00073665,SAMD00073666,SAMD00073667,SAMD00073668,SAMD00073669,SAMD00073670,SAMD00073671,SAMD00073672,SAMD00073673,SAMD00073674,SAMD00073675,SAMD00073676,SAMD00073677","DRR086535,DRR086536,DRR086537,DRR086538,DRR086539,DRR086540,DRR086541,DRR086542,DRR086543,DRR086544,DRR086545,DRR086546,DRR086547,DRR086548,DRR086549,DRR086550,DRR086551,DRR086552,DRR086553,DRR086554,DRR086555,DRR086556,DRR086557",True
GFUZ00000000.1,107775,Amphizoa insolens,107773.0,Amphizoidae,7041,Coleoptera,PRJNA398088,SAMN07501457,SRR5930489,True
GETN00000000.1,72366,Scirpophaga incertulas,268499.0,Crambidae,7088,Lepidoptera,PRJNA258113,SAMN03085482,"SRR1613323,SRR1615982,SRR1615983",True
GFLW00000000.1,37627,Aphidius ervi,7402.0,Braconidae,7399,Hymenoptera,PRJNA377544,"SAMN06639958,SAMN06639959,SAMN06639960,SAMN06639961,SAMN06639962,SAMN06639963","SRR5381909,SRR5381910,SRR5381911,SRR5381912,SRR5381913,SRR5381914",True
GEZB00000000.1,7004,Locusta migratoria,7002.0,Acrididae,6993,Orthoptera,PRJNA327660,SAMN05355305,SRR4041955,True
GFUB00000000.1,29025,Podisus maculiventris,160513.0,Pentatomidae,7524,Hemiptera,PRJNA237979,"SAMN07370514,SAMN07370515,SAMN07370516,SAMN07370517,SAMN07370518,SAMN07370519,SAMN07370520,SAMN07370521,SAMN07370522,SAMN07370523,SAMN07370524,SAMN07370525,SAMN07370526,SAMN07370527,SAMN07370528,SAMN07370529,SAMN07370530,SAMN07370531,SAMN07370532,SAMN07370533,SAMN07370534,SAMN07370535,SAMN07370536,SAMN07370537,SAMN07370538,SAMN07370539,SAMN07370540,SAMN07370541,SAMN07370542,SAMN07370543,SAMN07370544","SRR5858008,SRR5858009,SRR5858010,SRR5858011,SRR5858012,SRR5858013,SRR5858014,SRR5858015,SRR5858016,SRR5858017,SRR5858018,SRR5858019,SRR5858020,SRR5858021,SRR5858022,SRR5858023,SRR5858024,SRR5858025,SRR5858026,SRR5858027,SRR5858028,SRR5858029,SRR5858030,SRR5858031,SRR5858032,SRR5858033,SRR5858034,SRR5858035,SRR5858036,SRR5858037,SRR5858038",True
GFSE00000000.1,420844,Gampsocleis gratiosa,62784.0,Tettigoniidae,6993,Orthoptera,PRJNA352290,SAMN05969178,SRR5039446,True
IABT00000000.1,34676,Protophormia terraenovae,7371.0,Calliphoridae,7147,Diptera,PRJDB5547,"SAMD00075133,SAMD00075134,SAMD00075135,SAMD00075136","DRR087977,DRR087978,DRR087979,DRR087980",True
GFPI00000000.1,447619,Epilachna varivestis,7080.0,Coccinellidae,7041,Coleoptera,PRJNA352408,SAMN05979213,SRR4934939,True
GFQL00000000.1,252295,Carposina sasakii,252293.0,Carposinidae,7088,Lepidoptera,PRJNA383289,SAMN06761092,"SRR5431770,SRR5431771",True
GFOX00000000.1,37000,Pyrrhocoris apterus,36998.0,Pyrrhocoridae,7524,Hemiptera,PRJNA389968,SAMN07211674,"SRR5667111,SRR5667112,SRR5667113",True
GFOP00000000.1,166420,Lepidotrigona ventralis,7458.0,Apidae,7399,Hymenoptera,PRJNA388008,"SAMN07166497,SAMN07166570","SRR5601830,SRR5601896",True
GFOR00000000.1,174628,Bactrocera latifrons,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN03566187,SRR1993646,True
GFOU00000000.1,47774,Zeugodacus cucumis,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909151,SRR5518359,True
GETS00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA316758,"SAMN04590002,SAMN04592455","SRR3314790,SRR3314877,SRR3314878,SRR3314884,SRR3315005,SRR3315152,SRR3315153,SRR3315154,SRR3315155,SRR3315156,SRR3315157,SRR3315158,SRR3315159,SRR3315160,SRR3315161,SRR3315171,SRR3318160,SRR3318162,SRR3318164,SRR3318166,SRR3318167,SRR3318168,SRR3318254,SRR3318255,SRR3318257,SRR3318261,SRR3318262,SRR3318263,SRR3318264,SRR3318265,SRR3318266,SRR3318268,SRR3318269,SRR3318271,SRR3318305,SRR3318306",True
IACE00000000.1,655490,Diacamma sp. Okinawa-2006a,36668.0,Formicidae,7399,Hymenoptera,PRJDB3153,SAMD00020954,"DRR024699,DRR024700,DRR024701,DRR024702,DRR024703,DRR024704,DRR024705,DRR024706,DRR024707,DRR024708,DRR024709,DRR024710,DRR024711,DRR024712,DRR024713,DRR024714,DRR024715,DRR024716,DRR024717,DRR024718,DRR024719,DRR024720,DRR024721,DRR024722,DRR024723,DRR024724,DRR024725,DRR024726,DRR024727,DRR024728",True
GFMO00000000.1,64459,Pieris rapae,7114.0,Pieridae,7088,Lepidoptera,PRJNA382538,SAMN06709006,"SRR5438361,SRR5438362,SRR5438363,SRR5438364,SRR5438365,SRR5438366,SRR5438367",True
GEZM00000000.1,7054,Photinus pyralis,7049.0,Lampyridae,7041,Coleoptera,PRJNA328865,"SAMN05382877,SAMN05382878,SAMN05382879,SAMN05382880,SAMN05382881,SAMN05382882,SAMN05382883,SAMN05382884,SAMN05382885,SAMN05382886,SAMN05382887,SAMN05382888,SAMN05382889,SAMN05382890,SAMN05382891,SAMN05382892,SAMN05382893,SAMN05382894","SRR3883756,SRR3883757,SRR3883758,SRR3883759,SRR3883760,SRR3883761,SRR3883762,SRR3883763,SRR3883764,SRR3883765,SRR3883766,SRR3883767,SRR3883768,SRR3883769,SRR3883770,SRR3883771,SRR3883772,SRR3883773",True
GFOA00000000.1,1158211,Bactrocera bryoniae,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909135,SRR5518354,True
GFNZ00000000.1,98807,Bactrocera musae,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909147,SRR5518355,True
GFNX00000000.1,69615,Bactrocera frauenfeldi,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909149,SRR5518357,True
GFNT00000000.1,1051279,Bactrocera kraussi,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909150,SRR5518358,True
GFNY00000000.1,87116,Bactrocera jarvisi,7211.0,Tephritidae,7147,Diptera,PRJNA385731,SAMN06909148,SRR5518356,True
GFNO00000000.1,67767,Lasius niger,36668.0,Formicidae,7399,Hymenoptera,PRJNA386243,"SAMN04447928,SAMN04447934,SAMN04447940,SAMN04447946,SAMN04447948,SAMN04447954,SAMN04447960,SAMN04447964","SRR3136515,SRR3136808,SRR3137614,SRR3138111,SRR3138155,SRR3138161,SRR3138461,SRR3138503,SRR3138959,SRR3139007,SRR3139047,SRR3139051,SRR3141013,SRR3141041,SRR3141074,SRR3141107,SRR3141266,SRR3141283,SRR3141292,SRR3141499",True
GFNI00000000.1,1667272,Cricotopus draysoni,7149.0,Chironomidae,7147,Diptera,PRJNA350713,"SAMN05948813,SAMN05948814,SAMN05948815,SAMN05948816,SAMN05948817,SAMN05948818,SAMN05948819,SAMN05948820,SAMN05948821,SAMN05948822,SAMN05948825,SAMN05948826,SAMN05948827,SAMN05948828,SAMN05948829,SAMN05948830,SAMN05948831,SAMN05948832,SAMN05948833,SAMN05948834,SAMN05948837","SRR4457915,SRR4457916,SRR4457917,SRR4457920,SRR4457921,SRR4457922,SRR4457923,SRR4457924,SRR4457925,SRR4457926,SRR4457927,SRR4457928,SRR4457929,SRR4457930,SRR4457931,SRR4457932,SRR4457933,SRR4457936,SRR4457937,SRR4457938,SRR4457939",True
GFNF00000000.1,1667277,Cricotopus parbicinctus,7149.0,Chironomidae,7147,Diptera,PRJNA350713,"SAMN05948824,SAMN05948836","SRR4457918,SRR4457935",True
GFNG00000000.1,1404319,Cricotopus albitarsis,7149.0,Chironomidae,7147,Diptera,PRJNA350713,"SAMN05948823,SAMN05948835","SRR4457919,SRR4457934",True
GFMJ00000000.1,72491,Triatoma dimidiata,27479.0,Reduviidae,7524,Hemiptera,PRJNA304741,SAMN04317639,SRR2979863,True
GFMK00000000.1,30077,Meccus pallidipennis,27479.0,Reduviidae,7524,Hemiptera,PRJNA304741,SAMN04317640,SRR2979864,True
GFMC00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA304741,SAMN04317638,SRR2979860,True
